Time,Pitch,Roll,Yaw,X-Pos,Y-Pos,Z-Pos
10.989,-24.845647437138,60.2257101036639,-10.349583300488,-849.338257,-545.393616,-777.619263
10.992,-24.8369799352954,60.222319448835,-10.3593490089682,-849.323364,-545.408875,-777.638611
10.994,-24.7954892903233,60.1931835080753,-10.3228955698213,-849.311218,-545.402954,-777.677307
10.997,-24.8733145116307,60.2035057011396,-10.3477619955981,-849.291199,-545.401611,-777.698181
11,-24.9104799329146,60.2428804549392,-10.378154947659,-849.28064,-545.419067,-777.729004
11.003,-24.9415674560906,60.2696251269034,-10.3894692542077,-849.252075,-545.450562,-777.748047
11.006,-24.9273522393324,60.279896543375,-10.3806115121178,-849.239929,-545.488831,-777.764038
11.008,-24.9064036780741,60.2675436272767,-10.397913303826,-849.209229,-545.508667,-777.761719
11.011,-24.9150946249579,60.2447253055735,-10.4256674903964,-849.193726,-545.527832,-777.802612
11.014,-24.8895274730201,60.2061605834135,-10.4145875491984,-849.178711,-545.5271,-777.831665
11.017,-24.9034518344814,60.213930712973,-10.4336378014364,-849.144043,-545.543213,-777.845032
11.019,-24.9149306284589,60.2207825858456,-10.4432105991678,-849.127563,-545.561218,-777.864197
11.022,-24.8718190400368,60.2496888498916,-10.421250028201,-849.113708,-545.590088,-777.864136
11.025,-24.8618561515261,60.2379597798607,-10.3935709782915,-849.085571,-545.592712,-777.884338
11.028,-24.8326255627661,60.2370687991938,-10.3799953320014,-849.067871,-545.595581,-777.895325
11.031,-24.8727576009294,60.2534132373925,-10.3827047377644,-849.046082,-545.631348,-777.922302
11.033,-24.7702406331627,60.1613191116664,-10.3531914347679,-849.000549,-545.606628,-777.917664
11.036,-24.7269089890721,60.1358331641223,-10.3872351752107,-848.960083,-545.598938,-777.891174
11.039,-24.6753351698804,60.0728506735644,-10.3622876956992,-848.917603,-545.596558,-777.881592
11.042,-24.7267371440638,60.13842620338,-10.3805549616132,-848.93689,-545.623596,-777.891724
11.044,-24.7094916368124,60.122615710774,-10.35237078151,-848.896851,-545.610046,-777.862122
11.047,-24.7090372750908,60.1286408959369,-10.3371487629529,-848.882629,-545.604492,-777.854431
11.05,-24.7079362769414,60.1535370069616,-10.3276391506312,-848.868835,-545.618896,-777.819519
11.053,-24.7459186740726,60.1657595988091,-10.3532472068482,-848.862,-545.612122,-777.784424
11.056,-24.7006582198838,60.1676770131516,-10.3465828861527,-848.869202,-545.617004,-777.7724
11.058,-24.6989226695572,60.1214720353974,-10.319021094616,-848.848267,-545.585327,-777.764893
11.061,-24.6725185307082,60.1620306290671,-10.3238197885099,-848.872742,-545.597046,-777.716858
11.064,-24.6675284017524,60.153952741222,-10.3121758992165,-848.890564,-545.580994,-777.685425
11.067,-24.6761157047531,60.1631757326405,-10.338798982792,-848.888184,-545.56842,-777.642151
11.069,-24.674906479194,60.1481962807349,-10.3169527147058,-848.924561,-545.558777,-777.63855
11.072,-24.7621104373671,60.2224123922915,-10.3456731250148,-848.971252,-545.581909,-777.588013
11.075,-24.7850530273326,60.2260212001069,-10.3122215285844,-848.990112,-545.552795,-777.539307
11.078,-24.8117273946601,60.240859798408,-10.3229747660569,-849.015564,-545.542419,-777.489136
11.081,-24.7897098486132,60.2327997876306,-10.2851505455113,-849.045898,-545.518494,-777.452148
11.083,-24.6518185687028,60.153093046484,-10.3320873244506,-848.997803,-545.328918,-777.319031
11.086,-24.8339167553759,60.1015842890097,-10.2653452488278,-849.016785,-545.341187,-777.280151
11.089,-24.9555246319552,60.0552448662415,-10.034846321722,-849.102417,-545.38678,-777.193665
11.092,-24.7638082759671,59.9297919959529,-10.0839142120427,-849.000305,-545.189087,-777.014954
11.094,-24.8648627759141,59.9137349746353,-10.1368510419864,-849.00415,-545.197205,-777.011169
11.097,-24.7252478286428,59.9251716006309,-10.0926855256292,-849.034729,-545.142151,-776.914185
11.1,-24.7408870799012,59.9223321372745,-10.1772893048579,-849.028931,-545.112793,-776.855042
11.103,-24.7593842793416,59.9349949468158,-10.1215342688944,-849.088684,-545.090027,-776.852295
11.106,-24.7976948107059,59.9171871525916,-10.1790406648638,-849.081848,-545.065979,-776.803772
11.108,-24.8300905238321,59.9400290520965,-10.1791840252105,-849.106567,-545.044678,-776.762695
11.111,-24.8076737809412,59.9293918397012,-10.2015912892053,-849.124573,-545.043152,-776.736755
11.114,-24.7485073394182,59.9141240694204,-10.2182662139973,-849.118469,-545.027405,-776.713562
11.117,-24.7987010970618,59.9368128951405,-10.2379690811467,-849.122864,-544.998352,-776.712341
11.119,-24.8315336252863,59.9258468583504,-10.2159859358055,-849.115723,-544.988831,-776.707031
11.122,-24.7788393625341,59.9208233441928,-10.2246565471219,-849.125671,-544.988953,-776.702759
11.125,-24.7773227390949,59.9167667790812,-10.2429620818244,-849.121521,-544.981079,-776.683472
11.128,-24.9038015800286,59.989185432569,-10.2304703616239,-849.192322,-545.005493,-776.748657
11.131,-24.8848557635781,59.9948877152069,-10.1837649594999,-849.203735,-545.004333,-776.758301
11.133,-24.7678932384838,59.9145850308028,-10.2377835968314,-849.086548,-544.951233,-776.679382
11.136,-24.9271396746836,59.9844398155275,-10.2357345527686,-849.150391,-544.974426,-776.77594
11.139,-24.907939726831,59.9559026405259,-10.261899774889,-849.076172,-544.97406,-776.76416
11.142,-24.8926250104748,60.0139401620564,-10.2223614179548,-849.116394,-544.982544,-776.77478
11.144,-24.8588285923998,60.0041764886653,-10.157503189157,-849.109802,-545.004517,-776.806824
11.147,-24.7203937463688,59.913821862937,-10.1763881423485,-848.991089,-544.979126,-776.753723
11.15,-24.7286035895891,59.9255058207877,-10.1899839101819,-848.944763,-544.966797,-776.748596
11.153,-24.7178886478752,59.9519667160428,-10.2315529726108,-848.899109,-544.979553,-776.838928
11.156,-24.7117132647379,59.9511275775802,-10.166426972154,-848.858459,-544.981689,-776.785522
11.158,-24.704439384591,59.9531317315828,-10.111879134024,-848.798767,-545.009827,-776.760254
11.161,-24.685741331901,59.9634902886102,-10.061144697094,-848.781616,-545.03302,-776.7854
11.164,-24.6461390278339,59.9965019499397,-10.1232495077766,-848.746277,-545.089783,-776.821533
11.167,-24.6345170726429,60.0974899121657,-10.2090444886048,-848.75116,-545.162964,-776.897278
11.169,-24.615182945509,60.0909284404557,-10.1873645368229,-848.69397,-545.199463,-776.889465
11.172,-24.6411131029682,60.1049361826133,-10.1942986410386,-848.646118,-545.234375,-776.908508
11.175,-24.5688134620667,60.1139932907038,-10.1754666926019,-848.612366,-545.267578,-776.911987
11.178,-24.6537597786125,60.100765182654,-10.1767005906232,-848.583679,-545.33551,-776.936707
11.181,-24.7112891403926,60.1159860230396,-10.1786173806741,-848.578308,-545.417175,-776.985291
11.183,-24.7162022986818,60.131692710428,-10.2008290696579,-848.557007,-545.452454,-776.983887
11.186,-24.7372202809875,60.156147388871,-10.1311074865906,-848.569702,-545.498413,-777.006653
11.189,-24.7230142762382,60.2117616603056,-10.1218668681666,-848.512451,-545.552917,-776.96283
11.192,-24.7363657166933,60.147026885341,-9.95464090526708,-848.55603,-545.59552,-776.900696
11.194,-24.7173136200206,60.1138528728608,-9.91744107634262,-848.548828,-545.602417,-776.906738
11.197,-24.6365717750149,60.2132274662374,-10.0556605435699,-848.498596,-545.649719,-776.931458
11.2,-24.6556247802656,60.2400087476879,-10.0348216510133,-848.521057,-545.691772,-776.944336
11.203,-24.683182406019,60.1314077104261,-9.9372004628831,-848.544373,-545.675415,-776.87439
11.206,-24.6515543227917,60.1152373142388,-9.89789151041568,-848.56134,-545.680908,-776.853699
11.208,-24.6309647819964,60.1132062878954,-9.89586919868913,-848.557007,-545.69043,-776.830994
11.211,-24.6164665991437,60.1354705625995,-9.87937066254937,-848.585266,-545.706055,-776.810242
11.214,-24.6337432244568,60.1155985693429,-9.91383028106593,-848.598633,-545.687683,-776.820374
11.217,-24.6515438630653,60.0940810501664,-9.91497797732172,-848.590698,-545.656799,-776.780884
11.219,-24.6182195557014,60.0995150517528,-9.92450676226485,-848.608459,-545.653442,-776.754272
11.222,-24.6159234596816,60.0954489613153,-9.92500411175197,-848.62677,-545.635498,-776.737183
11.225,-24.6364151174537,60.1205685562123,-9.90610886081457,-848.709167,-545.644348,-776.751587
11.228,-24.6487468819187,60.07239831842,-9.9175106162086,-848.708252,-545.58374,-776.743652
11.231,-24.6576792712922,60.0809545093928,-9.94826122403058,-848.769043,-545.583679,-776.761047
11.233,-24.6905509968221,60.0889187517246,-9.9566471864336,-848.814026,-545.555603,-776.737976
11.236,-24.6938818213505,60.084651987369,-9.94104559060756,-848.853577,-545.529419,-776.725769
11.239,-24.7125647620328,60.0088687509563,-10.0114637576559,-848.829895,-545.397766,-776.684631
11.242,-24.6663706852735,60.0087130746386,-10.021638402011,-848.891418,-545.354492,-776.709229
11.244,-24.7182289912047,60.0316183498773,-9.89645005870685,-849.014465,-545.361633,-776.719055
11.247,-24.7151177575856,60.0234753932155,-9.92780003345413,-849.054077,-545.323364,-776.681274
11.25,-24.6024847454826,59.9448085035093,-9.96309583447912,-849.019531,-545.200562,-776.606567
11.253,-24.6173627683765,59.945869423181,-9.98407748401003,-849.039917,-545.150269,-776.588501
11.256,-24.6118957057899,59.9314540009797,-10.0121352380892,-849.091736,-545.122681,-776.580933
11.258,-24.6121942501336,59.9558160317076,-10.0463276766987,-849.134094,-545.099304,-776.559631
11.261,-24.6491316047811,59.9445627154405,-10.0722125257768,-849.156128,-545.087158,-776.58783
11.264,-24.6779097873397,59.9707286684908,-10.118224134586,-849.198364,-545.060913,-776.542786
11.267,-24.6358885427433,59.9432427598162,-10.0944688473933,-849.204468,-545.048279,-776.547546
11.269,-24.85908942888,60.0382936826377,-10.0959353423986,-849.313538,-545.055298,-776.593323
11.272,-24.8797884015191,60.0451962092493,-10.1127784269844,-849.33667,-545.048401,-776.603516
11.275,-24.8568912930519,60.0413497154766,-10.1100069179711,-849.327148,-545.040222,-776.594482
11.278,-24.9010550760782,60.12700226996,-10.1077953916135,-849.418823,-544.989441,-776.596863
11.281,-25.1169254389829,60.1510560721641,-10.1091838479577,-849.413757,-544.974976,-776.686951
11.283,-25.2292957879595,60.1970320665346,-10.1205191921076,-849.447571,-545.013855,-776.690796
11.286,-25.1863142347989,60.2255169688064,-10.1210330831568,-849.464905,-544.989441,-776.683044
11.289,-25.2736373909969,60.3892299613991,-10.0388610966459,-849.620789,-545.113892,-776.718567
11.292,-25.2169242691865,60.431260767096,-9.98267831487318,-849.613525,-545.191284,-776.682617
11.294,-25.2603882408784,60.4239877273091,-10.034802570574,-849.602234,-545.173828,-776.665894
11.297,-25.1981359494308,60.326279265499,-10.0684959351641,-849.509583,-545.078247,-776.642029
11.3,-25.2209017079205,60.4224006661877,-9.9724223147837,-849.549622,-545.215332,-776.680359
11.303,-25.1019970373984,60.1791331162266,-10.0978861160248,-849.328613,-545.027344,-776.638733
11.306,-25.1851379435689,60.3729599664605,-10.0138233150476,-849.468262,-545.158813,-776.680542
11.308,-25.0434698110919,60.1630656256214,-10.0251167010101,-849.278748,-545.061584,-776.661987
11.311,-25.047705258276,60.1777665395082,-10.0642489566907,-849.271912,-545.0849,-776.668884
11.314,-24.8123635770541,60.0449276806787,-10.074122382157,-849.099121,-545.040833,-776.569946
11.317,-24.7461402420944,59.9722937043,-10.1082033188119,-848.994141,-545.044495,-776.557922
11.319,-24.7641354107077,60.068372990556,-10.0500598878516,-849.06897,-545.088684,-776.613098
11.322,-24.5972629892961,59.9510145417631,-10.073138010934,-848.895996,-545.047974,-776.534241
11.325,-24.5530806739764,59.9605297417722,-10.0296595696451,-848.874207,-545.052002,-776.541321
11.328,-24.6030782279272,59.9580562280566,-10.0179694618418,-848.850098,-545.076904,-776.577759
11.331,-24.5849530540114,59.9794515992136,-9.99804352920915,-848.824036,-545.100281,-776.588623
11.333,-24.5977331615318,59.978914689958,-9.99461937511638,-848.79541,-545.126038,-776.622742
11.336,-24.5898951245612,59.9836614508464,-9.97666286016007,-848.787231,-545.149231,-776.629517
11.339,-24.6061784478086,59.9947233224113,-10.0012105431572,-848.759888,-545.160522,-776.627441
11.342,-24.7088235546109,60.0539204087761,-9.94773414272487,-848.828308,-545.277344,-776.729492
11.344,-24.5510811299717,59.9873796463095,-9.96468504855652,-848.732605,-545.206299,-776.661194
11.347,-24.7011877090053,60.0345860172771,-9.95493396036599,-848.785583,-545.295715,-776.732117
11.35,-24.7390083466173,60.0616350242952,-9.93458171012507,-848.832092,-545.404419,-776.779175
11.353,-24.6660784604205,60.0700592130005,-10.1273383289222,-848.776001,-545.412476,-776.874512
11.356,-24.7962562427642,60.0712718530305,-10.064690497519,-848.816223,-545.471313,-776.856384
11.358,-24.6606480670048,60.076840267746,-10.166254479263,-848.784363,-545.448792,-776.903076
11.361,-24.7131974141377,60.0639024240355,-10.0397008363445,-848.825012,-545.465332,-776.854919
11.364,-24.6532144903025,60.0684408940223,-10.1665008757215,-848.80835,-545.47522,-776.914917
11.367,-24.6903505592741,60.0687921517456,-10.1788983865586,-848.823059,-545.477539,-776.926636
11.369,-24.6807273352762,60.0737071087325,-10.1701658249622,-848.862183,-545.495361,-776.94104
11.372,-24.6849352097836,60.0908913839596,-10.1713330546835,-848.887817,-545.508545,-776.959595
11.375,-24.8024379680043,60.1251409480254,-10.1954225189765,-848.91333,-545.520447,-776.973694
11.378,-24.7299510204157,60.0727919020947,-10.1859709915134,-848.910706,-545.502319,-776.993835
11.381,-24.723736463517,60.1042569389455,-10.1918565048993,-848.952271,-545.513611,-776.990173
11.383,-24.753398024054,59.9479173225664,-10.1317915995084,-848.885498,-545.454346,-776.896729
11.386,-24.9786111766366,60.3475922542035,-10.10210380723,-849.148621,-545.746765,-777.063965
11.389,-25.1722248820452,60.2401851878515,-10.2134607767515,-849.143127,-545.677551,-777.169983
11.392,-25.1006373704885,60.1427220451138,-10.0690073620129,-849.140564,-545.604553,-777.069275
11.394,-25.1266146690038,60.2194310795686,-10.1881783613964,-849.164856,-545.642578,-777.185608
11.397,-25.0826611640222,60.2840792987572,-10.1521390778197,-849.229492,-545.671204,-777.192688
11.4,-25.0674766828452,60.2798936834179,-10.1829941657535,-849.244263,-545.66925,-777.194397
11.403,-25.1855375374314,60.325006464066,-10.155050712019,-849.303406,-545.753723,-777.256042
11.406,-24.817511935049,60.0796577397724,-10.207322358117,-849.094727,-545.540039,-777.119568
11.408,-24.7177086885429,60.0713593885384,-10.1908008077686,-849.086304,-545.492004,-777.106506
11.411,-24.7757984708439,60.1276752892714,-10.2115735771575,-849.128357,-545.499756,-777.136475
11.414,-24.866630957924,60.1559549519118,-10.2063112632758,-849.139832,-545.523865,-777.171997
11.417,-24.7695406700408,60.1519618872562,-10.1885633475419,-849.168274,-545.543579,-777.199951
11.419,-24.8127635592016,60.1729952378926,-10.2180590678726,-849.187256,-545.570801,-777.228394
11.422,-24.7572005609515,60.1216096171845,-10.2062015337205,-849.146118,-545.557556,-777.221191
11.425,-24.771572462645,60.114944695252,-10.2276880895595,-849.148193,-545.569641,-777.271729
11.428,-24.7513544488411,60.1231115119208,-10.2305829427409,-849.158936,-545.57135,-777.283936
11.431,-24.738999056438,60.0867219327416,-10.2255769249067,-849.108643,-545.554932,-777.301453
11.433,-24.7554523871482,60.1244012027951,-10.2302360869529,-849.089661,-545.551514,-777.28949
11.436,-24.8291622841302,60.1542569180486,-10.2268445680403,-849.089844,-545.588989,-777.343994
11.439,-24.8117901724024,60.1158077119778,-10.2236803220123,-849.049561,-545.560486,-777.37085
11.442,-24.8415613165647,60.1468081494956,-10.2552540315631,-849.029602,-545.564636,-777.36499
11.444,-24.8514218775563,60.1638366612196,-10.233685451782,-849.012939,-545.573853,-777.38385
11.447,-24.8370000538016,60.1238975028738,-10.2333592816768,-848.952271,-545.546936,-777.407654
11.45,-24.8232920422525,60.1371147572976,-10.334305368969,-848.925659,-545.527832,-777.457458
11.453,-24.7916413174185,60.100309461967,-10.2448469559969,-848.870605,-545.529602,-777.399536
11.456,-24.7497997031364,60.1569734498074,-10.2823102436828,-848.880066,-545.546387,-777.455566
11.458,-24.7862942144584,60.2044397483402,-10.3160074483397,-848.878052,-545.582336,-777.467163
11.461,-24.7693861747014,60.2304339911145,-10.2980421423689,-848.869751,-545.599731,-777.465942
11.464,-24.8064465962676,60.2533758364432,-10.3077198990838,-848.845093,-545.588379,-777.459778
11.467,-24.7767420924406,60.2036278630969,-10.3156313961174,-848.823181,-545.512207,-777.474243
11.469,-24.7607950357667,60.2470546122645,-10.3156672008633,-848.820923,-545.53656,-777.472839
11.472,-24.7665753744474,60.2400621382065,-10.316601802711,-848.796814,-545.530334,-777.452515
11.475,-24.7358755469623,60.1761001673675,-10.3241330576359,-848.760437,-545.477661,-777.454529
11.478,-24.7722162852895,60.2130403834798,-10.3368407283886,-848.779602,-545.495728,-777.465149
11.481,-24.8251125604173,60.2196897026913,-10.35575380109,-848.778259,-545.479553,-777.455688
11.483,-24.8585030954033,60.2087140819906,-10.4019653196153,-848.748047,-545.434631,-777.429871
11.486,-24.8722258787968,60.2358139089912,-10.3991015163023,-848.768616,-545.441956,-777.452026
11.489,-24.8805728688393,60.2363705004547,-10.3913930817033,-848.761169,-545.441162,-777.430054
11.492,-24.8068608106052,60.185834109406,-10.3845098471372,-848.729919,-545.380066,-777.402649
11.494,-24.8273522570118,60.2336172888978,-10.3755600504278,-848.752441,-545.387451,-777.392944
11.497,-24.6493235688944,60.1592884151619,-10.3908385761492,-848.677307,-545.225769,-777.298523
11.5,-24.8798639946118,60.2283629245325,-10.4251275739059,-848.742432,-545.251465,-777.374634
11.503,-24.7535599710265,60.2010087048225,-10.4159929851443,-848.727295,-545.177002,-777.304688
11.506,-24.7311788226031,60.1763565342533,-10.4124217369821,-848.71936,-545.149597,-777.285339
11.508,-24.7351842966636,60.1516708262332,-10.402049224805,-848.723633,-545.134705,-777.274109
11.511,-24.7107030143495,60.0640185592408,-10.3356771989856,-848.676697,-545.081665,-777.221252
11.514,-24.7044968580142,60.1518037442182,-10.4119671867256,-848.754517,-545.09259,-777.29718
11.517,-24.7183692024295,60.0668722787625,-10.374225318472,-848.705078,-545.040649,-777.229614
11.519,-24.689860007251,60.0649633164837,-10.3262372316192,-848.717651,-545.00592,-777.212097
11.522,-24.6846816226429,60.0374470189324,-10.3281491044853,-848.72345,-544.993408,-777.217529
11.525,-24.716549953627,60.0610057851225,-10.3853323450451,-848.755249,-545.005798,-777.237366
11.528,-24.7290380468051,60.0458488839894,-10.3801345248376,-848.76062,-544.972595,-777.222473
11.531,-24.6896512544961,60.0289145565684,-10.3294038405709,-848.784485,-544.963562,-777.255859
11.533,-24.6478338849694,60.0294822441038,-10.3112219320571,-848.80188,-544.950439,-777.254578
11.536,-24.6776754783989,60.0182102065391,-10.3266789010625,-848.802063,-544.950073,-777.25647
11.539,-24.6680252895806,60.1831978945314,-10.4114761953656,-848.943726,-545.031067,-777.389771
11.542,-24.6230824933358,60.0214638502696,-10.3528160996386,-848.828369,-544.964111,-777.30603
11.544,-24.62181288472,60.0471568244403,-10.337252551947,-848.87793,-544.991211,-777.355225
11.547,-24.6291195407212,60.1712743979151,-10.3805625620236,-848.965942,-545.039734,-777.433411
11.55,-24.6541821555031,60.1756136520819,-10.3967657324921,-848.939209,-545.044739,-777.43927
11.553,-24.6300470990244,60.1700367038747,-10.3566911284096,-848.9422,-545.06427,-777.464783
11.556,-24.6305738248081,60.173976591226,-10.3750080805118,-848.948242,-545.074829,-777.490906
11.558,-24.6112824247389,60.1670784064744,-10.3592626818597,-848.94043,-545.094604,-777.512756
11.561,-24.5867933799877,60.1517174939107,-10.3509361927974,-848.924011,-545.121033,-777.53064
11.564,-24.5820985867336,60.1513749725939,-10.3383652949416,-848.904907,-545.139954,-777.520508
11.567,-24.5657581031548,60.1638981538005,-10.331216546254,-848.90155,-545.149963,-777.536926
11.569,-24.5573082857408,60.1423749310387,-10.2856393324599,-848.868835,-545.169556,-777.544067
11.572,-24.5679806759949,60.1763470232776,-10.3363952696743,-848.885742,-545.204651,-777.562805
11.575,-24.7175283062981,60.1803297381386,-10.3420663264029,-848.880737,-545.301086,-777.632263
11.578,-24.6884651818431,60.1835864250222,-10.300687609629,-848.877136,-545.379333,-777.621826
11.581,-24.6769887517757,60.2156478306695,-10.3124008047367,-848.860168,-545.427551,-777.591675
11.583,-24.6968199007436,60.1929578532884,-10.3122894329766,-848.838623,-545.431091,-777.590149
11.586,-24.6629241389209,60.177073324834,-10.2942239649914,-848.825378,-545.44458,-777.597778
11.589,-24.6659857257689,60.1755550736327,-10.3204072258016,-848.804199,-545.448669,-777.581421
11.592,-24.6705219747972,60.183517964613,-10.3126624468691,-848.785889,-545.473938,-777.534973
11.594,-24.7148955550079,60.21589261625,-10.1904912502345,-848.749146,-545.574219,-777.486572
11.597,-24.6984503137408,60.2225854366113,-10.1451153258645,-848.736206,-545.605652,-777.461609
11.6,-24.7126017782777,60.2338973636782,-10.1519730443167,-848.717468,-545.629761,-777.437378
11.603,-24.7646793354696,60.2385276579177,-10.1716301345028,-848.706665,-545.641724,-777.403015
11.606,-24.7437378822257,60.2310768435171,-10.1710048392509,-848.715576,-545.659241,-777.391724
11.608,-24.7697203644097,60.2329435773816,-10.1716717455684,-848.707153,-545.671448,-777.358887
11.611,-24.7506121594761,60.2521624395506,-10.0787048653746,-848.688293,-545.706055,-777.299866
11.614,-24.7432797305836,60.1277707157501,-10.0221331106579,-848.715393,-545.649353,-777.238647
11.617,-24.7605502869151,60.2189404765828,-10.0851775000471,-848.717712,-545.701904,-777.268738
11.619,-24.7780386256504,60.2098771788733,-10.0845333693972,-848.699524,-545.720825,-777.243347
11.622,-24.8818858171262,60.1284300265292,-10.0041294950618,-848.709961,-545.688049,-777.180176
11.625,-24.9005146686551,60.1515479328146,-9.97654575407276,-848.737366,-545.679565,-777.152649
11.628,-24.8543530410646,60.078124234482,-9.97427141853647,-848.733643,-545.646484,-777.135193
11.631,-24.8633358965763,60.1522178286101,-9.95123468138077,-848.755066,-545.677429,-777.123596
11.633,-24.9757018214426,60.1900490087846,-9.9559625007418,-848.799805,-545.688599,-777.118896
11.636,-24.9078855157646,60.1221761774035,-9.98980499136892,-848.826172,-545.661743,-777.098816
11.639,-24.8972993095586,60.0700169902436,-9.99885910863096,-848.81665,-545.65033,-777.065247
11.642,-24.8508991153567,60.0619477044012,-9.99290573900175,-848.861816,-545.649902,-777.059204
11.644,-24.8600852300123,60.0585295804367,-9.99352290114608,-848.883911,-545.645447,-777.027405
11.647,-24.8924673074831,60.0737138520505,-10.0068776466543,-848.916443,-545.631165,-776.983765
11.65,-25.0805893534922,60.326585244592,-9.92718447235332,-849.120911,-545.824524,-777.03125
11.653,-25.1873092697352,60.2907602311595,-9.96641126708949,-849.181458,-545.762512,-777.043335
11.656,-25.1994895377815,60.1556895884998,-9.80764067669508,-849.170166,-545.688232,-776.932251
11.658,-25.3605093009967,60.2067767967833,-9.76607299422516,-849.229614,-545.743225,-776.883301
11.661,-24.9932108934101,59.9661707556051,-9.81316093822466,-849.038757,-545.536987,-776.674988
11.664,-24.8976691581147,59.9401631728331,-9.82974193016346,-849.011597,-545.507751,-776.572144
11.667,-24.8547938662331,59.9513695142411,-9.78765632997413,-849.072632,-545.520447,-776.540771
11.669,-24.899634407812,59.9923618453473,-9.80091397262265,-849.124023,-545.547852,-776.500305
11.672,-24.9206175437312,59.9176383044489,-9.85507689693848,-849.043701,-545.519958,-776.408997
11.675,-24.863314482063,59.9462752406903,-9.82495432532778,-849.127136,-545.554688,-776.362366
11.678,-25.0799742018485,60.1261860556263,-9.74982411005231,-849.336792,-545.664124,-776.385986
11.681,-25.4817058662765,60.3856743798226,-9.71929975340583,-849.546204,-545.935669,-776.463867
11.683,-25.6818099859015,60.2879593118858,-10.2462506277474,-849.321777,-545.756836,-776.206482
11.686,-25.7318501427308,60.225742262959,-10.4750697454521,-849.272034,-545.775452,-776.045471
11.689,-25.6967295265591,60.1551742818736,-10.5719320074248,-849.235718,-545.79303,-775.945312
11.692,-25.6026315362479,60.1084740090594,-10.5283777773937,-849.208679,-545.80542,-775.885437
11.694,-25.6471819101292,60.2091120278967,-10.510312517548,-849.309998,-545.819092,-775.862061
11.697,-25.6507872527031,60.2415138361558,-10.4779725175845,-849.321716,-545.830383,-775.799133
11.7,-25.6454560898988,60.2779553707369,-10.4799441563647,-849.362244,-545.858826,-775.754883
11.703,-25.574411486984,60.2235570773705,-10.4847391088219,-849.309387,-545.857361,-775.66864
11.706,-25.5889711372279,60.2668181461346,-10.5033969801917,-849.360901,-545.899719,-775.645569
11.708,-25.609664452583,60.2422260577937,-10.524893911236,-849.348816,-545.908325,-775.597656
11.711,-25.6055307102745,60.2487397006441,-10.5361659686574,-849.332764,-545.924683,-775.522095
11.714,-25.5877348153286,60.2517645633027,-10.527331365865,-849.349854,-545.950867,-775.498291
11.717,-25.5811248076101,60.2664713390733,-10.5370519827408,-849.355896,-545.976807,-775.447571
11.719,-25.6009329146734,60.2743322740449,-10.5422720041025,-849.351074,-545.989197,-775.410034
11.722,-25.5835917144639,60.2596858497095,-10.5085450798531,-849.347351,-545.99176,-775.405823
11.725,-25.6642001741554,60.4323381046592,-10.4637541136423,-849.470398,-546.139587,-775.418701
11.728,-25.6310414077922,60.3975277544396,-10.4581822778711,-849.425903,-546.138489,-775.36792
11.731,-25.6266794720434,60.4149696280083,-10.4690618197881,-849.419983,-546.166321,-775.32605
11.733,-25.2798871588287,60.2473301354391,-10.4655749172551,-849.252136,-546.099304,-775.137085
11.736,-25.2149763039183,60.1212670590262,-10.4534839573047,-849.152771,-546.047424,-775.088318
11.739,-25.2910338392203,60.2544693722696,-10.4867173383587,-849.268066,-546.104736,-775.142334
11.742,-25.2982072823749,60.2412777734563,-10.4678222361374,-849.26355,-546.1203,-775.137756
11.744,-25.2594737166919,60.2528865186265,-10.4727215811508,-849.269287,-546.135864,-775.123474
11.747,-25.307862432466,60.2425533509638,-10.481327798108,-849.268677,-546.141663,-775.125977
11.75,-25.2964763622343,60.2217665658019,-10.4695853072081,-849.251953,-546.139709,-775.138855
11.753,-25.314121333392,60.2589479425247,-10.4742445050608,-849.290222,-546.172302,-775.17627
11.756,-25.3277819039759,60.2509684395556,-10.4716115258082,-849.265076,-546.176819,-775.141174
11.758,-25.3129264111029,60.2533064672665,-10.4709231871966,-849.269165,-546.187561,-775.146484
11.761,-25.3298565945603,60.2511459571406,-10.4906954069308,-849.264465,-546.192566,-775.146973
11.764,-25.3142640289792,60.220320048347,-10.4767257210234,-849.267456,-546.191467,-775.170654
11.767,-25.2676240340459,60.196992195504,-10.4323867063117,-849.256714,-546.200195,-775.174194
11.769,-25.2790543912635,60.2212676213311,-10.4542743548133,-849.254456,-546.21344,-775.168823
11.772,-25.2425346320889,60.2202142307693,-10.4340047246034,-849.249939,-546.222168,-775.160095
11.775,-25.2403187409659,60.196675187163,-10.4234817803392,-849.245178,-546.227417,-775.179199
11.778,-25.238218734726,60.1930925651059,-10.4223946139328,-849.228394,-546.222473,-775.158325
11.781,-25.214636630751,60.1844248161011,-10.3962710597913,-849.206299,-546.227478,-775.132446
11.783,-25.1354455859593,60.1770789666922,-10.3707902681532,-849.219055,-546.252502,-775.140686
11.786,-25.1506160981129,60.1788702207873,-10.368237885404,-849.216309,-546.265381,-775.127441
11.789,-25.0933161464854,60.1727824658712,-10.3733089783899,-849.187561,-546.281921,-775.101868
11.792,-25.079602982371,60.1565096255403,-10.3586342943977,-849.16748,-546.275269,-775.089844
11.794,-25.1153990033363,60.1645926017573,-10.3622232819865,-849.17749,-546.286865,-775.0979
11.797,-25.0705585451549,60.1532330919618,-10.3506837620168,-849.161072,-546.294434,-775.076538
11.8,-25.0450453321887,60.1450921714388,-10.3237824049543,-849.163208,-546.295715,-775.058228
